Abhishek Bhattacharjee,Rutgers The State University of New Jersey New Brunswick Campus
Badri Nath,Rutgers The State University of New Jersey New Brunswick Campus
Michael D. Grigoriadis,Rutgers The State University of New Jersey New Brunswick Campus
Tomasz Imielinski,Rutgers The State University of New Jersey New Brunswick Campus
Amélie Marian,Rutgers The State University of New Jersey New Brunswick Campus
Tina Eliassi-Rad,Rutgers The State University of New Jersey New Brunswick Campus
Bahman Kalantari,Rutgers The State University of New Jersey New Brunswick Campus
Ulrich Kremer,Rutgers The State University of New Jersey New Brunswick Campus
William L. Steiger,Rutgers The State University of New Jersey New Brunswick Campus
William Steiger,Rutgers The State University of New Jersey New Brunswick Campus
Louis I. Steinberg,Rutgers The State University of New Jersey New Brunswick Campus
Rebecca N. Wright,Rutgers The State University of New Jersey New Brunswick Campus
Michael J. Pazzani,Rutgers The State University of New Jersey New Brunswick Campus
Vinod Ganapathy,Rutgers The State University of New Jersey New Brunswick Campus
Gerard R. Richter,Rutgers The State University of New Jersey New Brunswick Campus
Michael L. Fredman,Rutgers The State University of New Jersey New Brunswick Campus
Haym Hirsh,Rutgers The State University of New Jersey New Brunswick Campus
Dimitris N. Metaxas,Rutgers The State University of New Jersey New Brunswick Campus
Ahmed M. Elgammal,Rutgers The State University of New Jersey New Brunswick Campus
Ahmed Elgammal,Rutgers The State University of New Jersey New Brunswick Campus
Naftaly H. Minsky,Rutgers The State University of New Jersey New Brunswick Campus
Naftaly Minsky,Rutgers The State University of New Jersey New Brunswick Campus
Alexander Borgida,Rutgers The State University of New Jersey New Brunswick Campus
Liviu Iftode,Rutgers The State University of New Jersey New Brunswick Campus
Casimir A. Kulikowski,Rutgers The State University of New Jersey New Brunswick Campus
Richard P. Martin,Rutgers The State University of New Jersey New Brunswick Campus
Thu D. Nguyen,Rutgers The State University of New Jersey New Brunswick Campus
Mario Szegedy,Rutgers The State University of New Jersey New Brunswick Campus
Ricardo Bianchini,Rutgers The State University of New Jersey New Brunswick Campus
Matthew Stone,Rutgers The State University of New Jersey New Brunswick Campus
Alexander Schliep,Rutgers The State University of New Jersey New Brunswick Campus
Douglas DeCarlo,Rutgers The State University of New Jersey New Brunswick Campus
Swastik Kopparty,Rutgers The State University of New Jersey New Brunswick Campus
Martin Farach-Colton,Rutgers The State University of New Jersey New Brunswick Campus
Shankar Muthu Krishnan,Rutgers The State University of New Jersey New Brunswick Campus
Endre Szemerédi,Rutgers The State University of New Jersey New Brunswick Campus
Barton P. Miller,University of Wisconsin-Madison
Aditya Akella,University of Wisconsin-Madison
Jeffrey F. Naughton,University of Wisconsin-Madison
Ben Liblit,University of Wisconsin-Madison
Dieter van Melkebeek,University of Wisconsin-Madison
Deborah Joseph,University of Wisconsin-Madison
Li Zhang 0003,University of Wisconsin-Madison
Remzi H. Arpaci-Dusseau,University of Wisconsin-Madison
Jignesh M. Patel,University of Wisconsin-Madison
Shuchi Chawla,University of Wisconsin-Madison
Suman Banerjee,University of Wisconsin-Madison
Andrea C. Arpaci-Dusseau,University of Wisconsin-Madison
Benjamin Snyder,University of Wisconsin-Madison
Ben Snyder,University of Wisconsin-Madison
Somesh Jha,University of Wisconsin-Madison
Bilge Mutlu,University of Wisconsin-Madison
Shan Lu,University of Wisconsin-Madison
Eric Bach,University of Wisconsin-Madison
Susan Horwitz,University of Wisconsin-Madison
Jerry Zhu,University of Wisconsin-Madison
Eftychios Sifakis,University of Wisconsin-Madison
David A. Wood,University of Wisconsin-Madison
Karthikeyan Sankaralingam,University of Wisconsin-Madison
Thomas W. Reps,University of Wisconsin-Madison
Paul Barford,University of Wisconsin-Madison
Amos Ron,University of Wisconsin-Madison
Mark D. Hill,University of Wisconsin-Madison
Michael Gleicher,University of Wisconsin-Madison
Gurindar S. Sohi,University of Wisconsin-Madison
Stephen J. Wright,University of Wisconsin-Madison
Charles R. Dyer,University of Wisconsin-Madison
Michael C. Ferris,University of Wisconsin-Madison
Thomas Ristenpart,University of Wisconsin-Madison
Benjamin Recht,University of Wisconsin-Madison
Jude W. Shavlik,University of Wisconsin-Madison
Mary K. Vernon,University of Wisconsin-Madison
Mary Vernon,University of Wisconsin-Madison
Michael M. Swift,University of Wisconsin-Madison
Christopher Re,University of Wisconsin-Madison
Miron Livny,University of Wisconsin-Madison
Jin-yi Cai,University of Wisconsin-Madison
Jin-Yi Cai,University of Wisconsin-Madison
Roger W. Ehrich,Virginia Polytechnic Institute and State University
Jan Lee,Virginia Polytechnic Institute and State University
Csaba J. Egyhazy,Virginia Polytechnic Institute and State University
Nicholas F. Polys,Virginia Polytechnic Institute and State University
James D. Arthur,Virginia Polytechnic Institute and State University
James Arthur,Virginia Polytechnic Institute and State University
Barbara G. Ryder,Virginia Polytechnic Institute and State University
Wu Feng,Virginia Polytechnic Institute and State University
Steve Harrison,Virginia Polytechnic Institute and State University
Steve H. Harrison,Virginia Polytechnic Institute and State University
Adrian Sandu,Virginia Polytechnic Institute and State University
Lenwood S. Heath,Virginia Polytechnic Institute and State University
Madhav V. Marathe,Virginia Polytechnic Institute and State University
Madhav Marathe,Virginia Polytechnic Institute and State University
Layne T. Watson,Virginia Polytechnic Institute and State University
Richard E. Nance,Virginia Polytechnic Institute and State University
T. M. Murali,Virginia Polytechnic Institute and State University
Edward A. Fox,Virginia Polytechnic Institute and State University
Edward Fox,Virginia Polytechnic Institute and State University
D. Scott McCrickard,Virginia Polytechnic Institute and State University
Wenjing Lou,Virginia Polytechnic Institute and State University
Chang-Tien Lu,Virginia Polytechnic Institute and State University
H. Rex Hartson,Virginia Polytechnic Institute and State University
Srinidhi Varadarajan,Virginia Polytechnic Institute and State University
Naren Ramakrishnan,Virginia Polytechnic Institute and State University
Calvin J. Ribbens,Virginia Polytechnic Institute and State University
Ali Raza Butt,Virginia Polytechnic Institute and State University
N. Dwight Barnette,Virginia Polytechnic Institute and State University
Doug A. Bowman,Virginia Polytechnic Institute and State University
Osman Balci,Virginia Polytechnic Institute and State University
Deborah G. Tatar,Virginia Polytechnic Institute and State University
Deborah Tatar,Virginia Polytechnic Institute and State University
Eli Tilevich,Virginia Polytechnic Institute and State University
Stephen H. Edwards,Virginia Polytechnic Institute and State University
Anil Vullikanti,Virginia Polytechnic Institute and State University
Kirk W. Cameron,Virginia Polytechnic Institute and State University
Andrea L. Kavanaugh,Virginia Polytechnic Institute and State University
Yang Cao,Virginia Polytechnic Institute and State University
Clifford A. Shaffer,Virginia Polytechnic Institute and State University
Cliff Shaffer,Virginia Polytechnic Institute and State University
Alexey Onufriev,Virginia Polytechnic Institute and State University
Danfeng Yao,Virginia Polytechnic Institute and State University
Danfeng (Daphne) Yao,Virginia Polytechnic Institute and State University
William B. Frakes,Virginia Polytechnic Institute and State University
Yong Cao,Virginia Polytechnic Institute and State University
Ing-Ray Chen,Virginia Polytechnic Institute and State University
Godmar Back,Virginia Polytechnic Institute and State University
Godmar V. Back,Virginia Polytechnic Institute and State University
Christopher L. Barrett,Virginia Polytechnic Institute and State University
Denis Gracanin,Virginia Polytechnic Institute and State University
Manuel A. Pérez-Quiñones,Virginia Polytechnic Institute and State University
Francis K. H. Quek,Virginia Polytechnic Institute and State University
Donald C. S. Allison,Virginia Polytechnic Institute and State University
Chris North,Virginia Polytechnic Institute and State University
Liqing Zhang,Virginia Polytechnic Institute and State University
Dennis G. Kafura,Virginia Polytechnic Institute and State University
Atri Rudra,State University of New York at Buffalo
Jinhui Xu,State University of New York at Buffalo
Sheng Zhong,State University of New York at Buffalo
Laurence Boxer,State University of New York at Buffalo
Hung Q. Ngo,State University of New York at Buffalo
Yun Fu,State University of New York at Buffalo
Kenneth W. Regan,State University of New York at Buffalo
Chang Wen Chen,State University of New York at Buffalo
Aidong Zhang,State University of New York at Buffalo
Daniel Fischer,State University of New York at Buffalo
Bharat Jayaraman,State University of New York at Buffalo
Alan L. Selman,State University of New York at Buffalo
Shambhu J. Upadhyaya,State University of New York at Buffalo
Shambhu Upadhyaya,State University of New York at Buffalo
Ramalingam Sridhar,State University of New York at Buffalo
Venu Govindaraju,State University of New York at Buffalo
Venugopal Govindaraju,State University of New York at Buffalo
Vipin Chaudhary,State University of New York at Buffalo
Murat Demirbas,State University of New York at Buffalo
Dimitrios Koutsonikolas,State University of New York at Buffalo
Jing Gao,State University of New York at Buffalo
Chunming Qiao,State University of New York at Buffalo
Jan Chomicki,State University of New York at Buffalo
Jason J. Corso,State University of New York at Buffalo
Steven Y. Ko,State University of New York at Buffalo
Geoffrey Challen,State University of New York at Buffalo
Geoffrey Werner Challen,State University of New York at Buffalo
Sargur N. Srihari,State University of New York at Buffalo
Tevfik Kosar,State University of New York at Buffalo
Russ Miller,State University of New York at Buffalo
Robert Platt,State University of New York at Buffalo
Rohini K. Srihari,State University of New York at Buffalo
Satish K. Tripathi,State University of New York at Buffalo
Xin He,State University of New York at Buffalo
Yejin Choi,State University of New York at Stony Brook
Jie Gao,State University of New York at Stony Brook
Jennifer L. Wong,State University of New York at Stony Brook
Herbert L. Gelernter,State University of New York at Stony Brook
I. V. Ramakrishnan,State University of New York at Stony Brook
Hussein G. Badr,State University of New York at Stony Brook
Hussein Badr,State University of New York at Stony Brook
Leo Bachmair,State University of New York at Stony Brook
David R. Smith,State University of New York at Stony Brook
Michael Kifer,State University of New York at Stony Brook
Rob Johnson,State University of New York at Stony Brook
C. R. Ramakrishnan,State University of New York at Stony Brook
Arthur J. Bernstein,State University of New York at Stony Brook
Yanni Ellen Liu,State University of New York at Stony Brook
David Scott Warren,State University of New York at Stony Brook
Tamara L. Berg,State University of New York at Stony Brook
Rong Zhao,State University of New York at Stony Brook
Xianfeng Gu,State University of New York at Stony Brook
T. Scarlatos,State University of New York at Stony Brook
Robert Kelly,State University of New York at Stony Brook
Rob Kelly,State University of New York at Stony Brook
Steven Skiena,State University of New York at Stony Brook
Richard McKenna,State University of New York at Stony Brook
Luis E. Ortiz,State University of New York at Stony Brook
Erez Zadok,State University of New York at Stony Brook
Michael C. Schatz,State University of New York at Stony Brook
Michael Schatz,State University of New York at Stony Brook
Annie H. Liu,State University of New York at Stony Brook
Annie Liu,State University of New York at Stony Brook
Anita Wasilewska,State University of New York at Stony Brook
Klaus Mueller,State University of New York at Stony Brook
